ZIP5,CBSA CODE,CBSA LSAD
50101,,
50102,,
50103,,
50104,,
50104,36820,Micropolitan Statistical Area
50105,11180,Metropolitan Statistical Area
50106,32260,Micropolitan Statistical Area
50106,35500,Micropolitan Statistical Area
50106,,
50107,,
50107,14340,Micropolitan Statistical Area
50108,,
50109,19780,Metropolitan Statistical Area
50110,,
50111,19780,Metropolitan Statistical Area
50112,,
50112,35500,Micropolitan Statistical Area
50115,19780,Metropolitan Statistical Area
50116,37800,Micropolitan Statistical Area
50117,,
50117,19780,Metropolitan Statistical Area
50118,19780,Metropolitan Statistical Area
50119,37800,Micropolitan Statistical Area
50120,32260,Micropolitan Statistical Area
50122,,
50122,11180,Metropolitan Statistical Area
50123,,
50124,11180,Metropolitan Statistical Area
50124,19780,Metropolitan Statistical Area
50125,19780,Metropolitan Statistical Area
50126,,
50126,32260,Micropolitan Statistical Area
50127,35500,Micropolitan Statistical Area
50128,19780,Metropolitan Statistical Area
50128,,
50129,,
50129,19780,Metropolitan Statistical Area
50130,,
50131,19780,Metropolitan Statistical Area
50132,,
50133,,
50134,11180,Metropolitan Statistical Area
50134,14340,Micropolitan Statistical Area
50135,35500,Micropolitan Statistical Area
50136,,
50137,35500,Micropolitan Statistical Area
50138,37800,Micropolitan Statistical Area
50139,19780,Metropolitan Statistical Area
50139,,
50139,37800,Micropolitan Statistical Area
50140,,
50141,32260,Micropolitan Statistical Area
50141,35500,Micropolitan Statistical Area
50142,32260,Micropolitan Statistical Area
50143,36820,Micropolitan Statistical Area
50143,37800,Micropolitan Statistical Area
50144,,
50145,19780,Metropolitan Statistical Area
50146,19780,Metropolitan Statistical Area
50147,,
50148,32260,Micropolitan Statistical Area
50148,47940,Metropolitan Statistical Area
50149,,
50149,19780,Metropolitan Statistical Area
50150,,
50150,37800,Micropolitan Statistical Area
50151,,
50151,19780,Metropolitan Statistical Area
50152,14340,Micropolitan Statistical Area
50153,35500,Micropolitan Statistical Area
50153,36820,Micropolitan Statistical Area
50153,,
50154,11180,Metropolitan Statistical Area
50154,,
50155,19780,Metropolitan Statistical Area
50155,,
50156,14340,Micropolitan Statistical Area
50156,19780,Metropolitan Statistical Area
50157,,
50158,32260,Micropolitan Statistical Area
50158,,
50160,19780,Metropolitan Statistical Area
50161,11180,Metropolitan Statistical Area
50161,19780,Metropolitan Statistical Area
50161,35500,Micropolitan Statistical Area
50162,32260,Micropolitan Statistical Area
50162,35500,Micropolitan Statistical Area
50163,37800,Micropolitan Statistical Area
50164,19780,Metropolitan Statistical Area
50164,,
50165,,
50166,19780,Metropolitan Statistical Area
50167,19780,Metropolitan Statistical Area
50168,35500,Micropolitan Statistical Area
50168,19780,Metropolitan Statistical Area
50169,19780,Metropolitan Statistical Area
50169,35500,Micropolitan Statistical Area
50170,35500,Micropolitan Statistical Area
50170,37800,Micropolitan Statistical Area
50171,,
50171,36820,Micropolitan Statistical Area
50173,,
50174,,
50201,11180,Metropolitan Statistical Area
50206,,
50206,11180,Metropolitan Statistical Area
50206,32260,Micropolitan Statistical Area
50207,36820,Micropolitan Statistical Area
50207,,
50208,35500,Micropolitan Statistical Area
50210,19780,Metropolitan Statistical Area
50210,,
50211,19780,Metropolitan Statistical Area
50212,14340,Micropolitan Statistical Area
50213,,
50213,19780,Metropolitan Statistical Area
50214,37800,Micropolitan Statistical Area
50214,35500,Micropolitan Statistical Area
50216,19780,Metropolitan Statistical Area
50217,,
50217,14340,Micropolitan Statistical Area
50217,22700,Micropolitan Statistical Area
50218,19780,Metropolitan Statistical Area
50219,37800,Micropolitan Statistical Area
50219,36820,Micropolitan Statistical Area
50220,19780,Metropolitan Statistical Area
50220,14340,Micropolitan Statistical Area
50220,,
50222,19780,Metropolitan Statistical Area
50222,,
50223,14340,Micropolitan Statistical Area
50225,37800,Micropolitan Statistical Area
50225,19780,Metropolitan Statistical Area
50226,19780,Metropolitan Statistical Area
50226,11180,Metropolitan Statistical Area
50227,,
50228,35500,Micropolitan Statistical Area
50228,37800,Micropolitan Statistical Area
50228,19780,Metropolitan Statistical Area
50229,19780,Metropolitan Statistical Area
50230,,
50230,11180,Metropolitan Statistical Area
50231,,
50232,35500,Micropolitan Statistical Area
50232,37800,Micropolitan Statistical Area
50233,19780,Metropolitan Statistical Area
50234,32260,Micropolitan Statistical Area
50234,35500,Micropolitan Statistical Area
50235,,
50235,14340,Micropolitan Statistical Area
50235,19780,Metropolitan Statistical Area
50236,11180,Metropolitan Statistical Area
50236,,
50237,19780,Metropolitan Statistical Area
50237,35500,Micropolitan Statistical Area
50237,37800,Micropolitan Statistical Area
50238,,
50239,32260,Micropolitan Statistical Area
50239,11180,Metropolitan Statistical Area
50240,19780,Metropolitan Statistical Area
50241,19780,Metropolitan Statistical Area
50242,,
50242,35500,Micropolitan Statistical Area
50243,19780,Metropolitan Statistical Area
50243,11180,Metropolitan Statistical Area
50244,11180,Metropolitan Statistical Area
50244,14340,Micropolitan Statistical Area
50244,19780,Metropolitan Statistical Area
50246,,
50247,32260,Micropolitan Statistical Area
50247,11180,Metropolitan Statistical Area
50248,11180,Metropolitan Statistical Area
50248,,
50248,14340,Micropolitan Statistical Area
50249,,
50249,22700,Micropolitan Statistical Area
50249,14340,Micropolitan Statistical Area
50250,19780,Metropolitan Statistical Area
50250,,
50251,35500,Micropolitan Statistical Area
50251,36820,Micropolitan Statistical Area
50252,37800,Micropolitan Statistical Area
50252,19780,Metropolitan Statistical Area
50254,,
50255,,
50256,37800,Micropolitan Statistical Area
50256,36820,Micropolitan Statistical Area
50257,19780,Metropolitan Statistical Area
50257,,
50258,,
50258,47940,Metropolitan Statistical Area
50258,32260,Micropolitan Statistical Area
50259,,
50261,19780,Metropolitan Statistical Area
50262,,
50263,19780,Metropolitan Statistical Area
50264,,
50265,19780,Metropolitan Statistical Area
50266,19780,Metropolitan Statistical Area
50268,,
50268,36820,Micropolitan Statistical Area
50269,,
50271,,
50272,,
50273,19780,Metropolitan Statistical Area
50273,,
50274,,
50275,,
50276,19780,Metropolitan Statistical Area
50276,14340,Micropolitan Statistical Area
50277,19780,Metropolitan Statistical Area
50278,11180,Metropolitan Statistical Area
60501,16980,Metropolitan Statistical Area
60502,16980,Metropolitan Statistical Area
60503,16980,Metropolitan Statistical Area
60504,16980,Metropolitan Statistical Area
60505,16980,Metropolitan Statistical Area
60506,16980,Metropolitan Statistical Area
60507,16980,Metropolitan Statistical Area
60510,16980,Metropolitan Statistical Area
60511,16980,Metropolitan Statistical Area
60512,16980,Metropolitan Statistical Area
60513,16980,Metropolitan Statistical Area
60514,16980,Metropolitan Statistical Area
60515,16980,Metropolitan Statistical Area
60516,16980,Metropolitan Statistical Area
60517,16980,Metropolitan Statistical Area
60518,36860,Micropolitan Statistical Area
60518,16980,Metropolitan Statistical Area
60518,19940,Micropolitan Statistical Area
60519,16980,Metropolitan Statistical Area
60520,16980,Metropolitan Statistical Area
60521,16980,Metropolitan Statistical Area
60522,16980,Metropolitan Statistical Area
60523,16980,Metropolitan Statistical Area
60525,16980,Metropolitan Statistical Area
60526,16980,Metropolitan Statistical Area
60527,16980,Metropolitan Statistical Area
60530,19940,Micropolitan Statistical Area
60530,16980,Metropolitan Statistical Area
60531,36860,Micropolitan Statistical Area
60531,16980,Metropolitan Statistical Area
60532,16980,Metropolitan Statistical Area
60534,16980,Metropolitan Statistical Area
60536,16980,Metropolitan Statistical Area
60537,16980,Metropolitan Statistical Area
60537,36860,Micropolitan Statistical Area
60538,16980,Metropolitan Statistical Area
60539,16980,Metropolitan Statistical Area
60540,16980,Metropolitan Statistical Area
60541,16980,Metropolitan Statistical Area
60541,36860,Micropolitan Statistical Area
60542,16980,Metropolitan Statistical Area
60543,16980,Metropolitan Statistical Area
60544,16980,Metropolitan Statistical Area
60545,16980,Metropolitan Statistical Area
60546,16980,Metropolitan Statistical Area
60548,16980,Metropolitan Statistical Area
60548,36860,Micropolitan Statistical Area
60549,36860,Micropolitan Statistical Area
60550,16980,Metropolitan Statistical Area
60551,36860,Micropolitan Statistical Area
60552,16980,Metropolitan Statistical Area
60552,36860,Micropolitan Statistical Area
60553,19940,Micropolitan Statistical Area
60553,16980,Metropolitan Statistical Area
60553,40300,Micropolitan Statistical Area
60554,16980,Metropolitan Statistical Area
60555,16980,Metropolitan Statistical Area
60556,16980,Metropolitan Statistical Area
60557,36860,Micropolitan Statistical Area
60558,16980,Metropolitan Statistical Area
60559,16980,Metropolitan Statistical Area
60560,16980,Metropolitan Statistical Area
60561,16980,Metropolitan Statistical Area
60563,16980,Metropolitan Statistical Area
60564,16980,Metropolitan Statistical Area
60565,16980,Metropolitan Statistical Area
60566,16980,Metropolitan Statistical Area
60567,16980,Metropolitan Statistical Area
60568,16980,Metropolitan Statistical Area
60570,16980,Metropolitan Statistical Area
60572,16980,Metropolitan Statistical Area
60585,16980,Metropolitan Statistical Area
60586,16980,Metropolitan Statistical Area
60597,16980,Metropolitan Statistical Area
60598,16980,Metropolitan Statistical Area
60599,16980,Metropolitan Statistical Area
60601,16980,Metropolitan Statistical Area
60602,16980,Metropolitan Statistical Area
60603,16980,Metropolitan Statistical Area
60604,16980,Metropolitan Statistical Area
60605,16980,Metropolitan Statistical Area
60606,16980,Metropolitan Statistical Area
60607,16980,Metropolitan Statistical Area
60608,16980,Metropolitan Statistical Area
60609,16980,Metropolitan Statistical Area
60610,16980,Metropolitan Statistical Area
60611,16980,Metropolitan Statistical Area
60612,16980,Metropolitan Statistical Area
60613,16980,Metropolitan Statistical Area
60614,16980,Metropolitan Statistical Area
60615,16980,Metropolitan Statistical Area
60616,16980,Metropolitan Statistical Area
60617,16980,Metropolitan Statistical Area
60618,16980,Metropolitan Statistical Area
60619,16980,Metropolitan Statistical Area
60620,16980,Metropolitan Statistical Area
60621,16980,Metropolitan Statistical Area
60622,16980,Metropolitan Statistical Area
60623,16980,Metropolitan Statistical Area
60624,16980,Metropolitan Statistical Area
60625,16980,Metropolitan Statistical Area
60626,16980,Metropolitan Statistical Area
60628,16980,Metropolitan Statistical Area
60629,16980,Metropolitan Statistical Area
60630,16980,Metropolitan Statistical Area
60631,16980,Metropolitan Statistical Area
60632,16980,Metropolitan Statistical Area
60633,16980,Metropolitan Statistical Area
60634,16980,Metropolitan Statistical Area
60636,16980,Metropolitan Statistical Area
60637,16980,Metropolitan Statistical Area
60638,16980,Metropolitan Statistical Area
60639,16980,Metropolitan Statistical Area
60640,16980,Metropolitan Statistical Area
60641,16980,Metropolitan Statistical Area
60643,16980,Metropolitan Statistical Area
60644,16980,Metropolitan Statistical Area
60645,16980,Metropolitan Statistical Area
60646,16980,Metropolitan Statistical Area
60647,16980,Metropolitan Statistical Area
60649,16980,Metropolitan Statistical Area
60651,16980,Metropolitan Statistical Area
60652,16980,Metropolitan Statistical Area
60653,16980,Metropolitan Statistical Area
60654,16980,Metropolitan Statistical Area
60655,16980,Metropolitan Statistical Area
60656,16980,Metropolitan Statistical Area
60657,16980,Metropolitan Statistical Area
60659,16980,Metropolitan Statistical Area
60660,16980,Metropolitan Statistical Area
60661,16980,Metropolitan Statistical Area
60663,16980,Metropolitan Statistical Area
60664,16980,Metropolitan Statistical Area
60666,16980,Metropolitan Statistical Area
60668,16980,Metropolitan Statistical Area
60670,16980,Metropolitan Statistical Area
60673,16980,Metropolitan Statistical Area
60674,16980,Metropolitan Statistical Area
60675,16980,Metropolitan Statistical Area
60677,16980,Metropolitan Statistical Area
60678,16980,Metropolitan Statistical Area
60679,16980,Metropolitan Statistical Area
60680,16980,Metropolitan Statistical Area
60681,16980,Metropolitan Statistical Area
60682,16980,Metropolitan Statistical Area
60684,16980,Metropolitan Statistical Area
60685,16980,Metropolitan Statistical Area
60686,16980,Metropolitan Statistical Area
60687,16980,Metropolitan Statistical Area
60688,16980,Metropolitan Statistical Area
60689,16980,Metropolitan Statistical Area
60690,16980,Metropolitan Statistical Area
60691,16980,Metropolitan Statistical Area
60693,16980,Metropolitan Statistical Area
60694,16980,Metropolitan Statistical Area
60695,16980,Metropolitan Statistical Area
60696,16980,Metropolitan Statistical Area
60697,16980,Metropolitan Statistical Area
60699,16980,Metropolitan Statistical Area
71001,,
71001,40820,Micropolitan Statistical Area
71002,35060,Micropolitan Statistical Area
71003,,
71004,43340,Metropolitan Statistical Area
71006,43340,Metropolitan Statistical Area
71007,43340,Metropolitan Statistical Area
71008,,
71009,43340,Metropolitan Statistical Area
71016,,
71018,33380,Micropolitan Statistical Area
71018,43340,Metropolitan Statistical Area
71019,,
71019,35060,Micropolitan Statistical Area
71021,33380,Micropolitan Statistical Area
71023,33380,Micropolitan Statistical Area
71023,43340,Metropolitan Statistical Area
71024,33380,Micropolitan Statistical Area
71024,,
71027,43340,Metropolitan Statistical Area
71028,,
71029,43340,Metropolitan Statistical Area
71030,43340,Metropolitan Statistical Area
71031,35060,Micropolitan Statistical Area
71031,,
71032,43340,Metropolitan Statistical Area
71033,43340,Metropolitan Statistical Area
71034,,
71037,43340,Metropolitan Statistical Area
71038,,
71038,33380,Micropolitan Statistical Area
71039,33380,Micropolitan Statistical Area
71039,,
71040,,
71043,43340,Metropolitan Statistical Area
71044,43340,Metropolitan Statistical Area
71045,,
71046,43340,Metropolitan Statistical Area
71047,43340,Metropolitan Statistical Area
71048,,
71049,43340,Metropolitan Statistical Area
71050,43340,Metropolitan Statistical Area
71051,43340,Metropolitan Statistical Area
71052,43340,Metropolitan Statistical Area
71052,,
71055,33380,Micropolitan Statistical Area
71055,,
71058,33380,Micropolitan Statistical Area
71060,43340,Metropolitan Statistical Area
71061,43340,Metropolitan Statistical Area
71063,43340,Metropolitan Statistical Area
71063,35060,Micropolitan Statistical Area
71064,43340,Metropolitan Statistical Area
71065,,
71065,35060,Micropolitan Statistical Area
71065,43340,Metropolitan Statistical Area
71066,35060,Micropolitan Statistical Area
71067,43340,Metropolitan Statistical Area
71067,33380,Micropolitan Statistical Area
71068,,
71069,43340,Metropolitan Statistical Area
71070,,
71070,35060,Micropolitan Statistical Area
71071,33380,Micropolitan Statistical Area
71071,43340,Metropolitan Statistical Area
71072,33380,Micropolitan Statistical Area
71072,,
71073,33380,Micropolitan Statistical Area
71075,33380,Micropolitan Statistical Area
71075,43340,Metropolitan Statistical Area
71078,43340,Metropolitan Statistical Area
71079,,
71080,,
71082,43340,Metropolitan Statistical Area
81301,20420,Micropolitan Statistical Area
81301,,
81302,20420,Micropolitan Statistical Area
81303,20420,Micropolitan Statistical Area
81320,,
81321,,
81323,,
81324,,
81325,,
81326,20420,Micropolitan Statistical Area
81327,,
81328,,
81328,20420,Micropolitan Statistical Area
81329,20420,Micropolitan Statistical Area
81330,,
81331,,
81332,,
81334,,
81335,,
81401,33940,Micropolitan Statistical Area
81401,,
81402,33940,Micropolitan Statistical Area
81410,,
81411,33940,Micropolitan Statistical Area
81413,,
81414,,
81415,,
81415,33940,Micropolitan Statistical Area
81416,,
81416,33940,Micropolitan Statistical Area
81418,,
81419,,
81420,,
81422,33940,Micropolitan Statistical Area
81423,,
81424,33940,Micropolitan Statistical Area
81425,33940,Micropolitan Statistical Area
81425,,
81426,,
81427,,
81428,,
81429,33940,Micropolitan Statistical Area
81430,,
81431,33940,Micropolitan Statistical Area
81432,,
81433,,
81434,,
81435,,
91701,40140,Metropolitan Statistical Area
91702,31100,Metropolitan Statistical Area
91706,31100,Metropolitan Statistical Area
91708,40140,Metropolitan Statistical Area
91709,40140,Metropolitan Statistical Area
91710,40140,Metropolitan Statistical Area
91711,31100,Metropolitan Statistical Area
91715,31100,Metropolitan Statistical Area
91716,31100,Metropolitan Statistical Area
91722,31100,Metropolitan Statistical Area
91723,31100,Metropolitan Statistical Area
91724,31100,Metropolitan Statistical Area
91729,40140,Metropolitan Statistical Area
91730,40140,Metropolitan Statistical Area
91731,31100,Metropolitan Statistical Area
91732,31100,Metropolitan Statistical Area
91733,31100,Metropolitan Statistical Area
91734,31100,Metropolitan Statistical Area
91735,31100,Metropolitan Statistical Area
91737,40140,Metropolitan Statistical Area
91739,40140,Metropolitan Statistical Area
91740,31100,Metropolitan Statistical Area
91741,31100,Metropolitan Statistical Area
91743,40140,Metropolitan Statistical Area
91744,31100,Metropolitan Statistical Area
91745,31100,Metropolitan Statistical Area
91746,31100,Metropolitan Statistical Area
91747,31100,Metropolitan Statistical Area
91748,31100,Metropolitan Statistical Area
91749,31100,Metropolitan Statistical Area
91750,31100,Metropolitan Statistical Area
91752,40140,Metropolitan Statistical Area
91754,31100,Metropolitan Statistical Area
91755,31100,Metropolitan Statistical Area
91756,31100,Metropolitan Statistical Area
91758,40140,Metropolitan Statistical Area
91759,31100,Metropolitan Statistical Area
91759,40140,Metropolitan Statistical Area
91761,40140,Metropolitan Statistical Area
91762,40140,Metropolitan Statistical Area
91763,40140,Metropolitan Statistical Area
91764,40140,Metropolitan Statistical Area
91765,31100,Metropolitan Statistical Area
91766,31100,Metropolitan Statistical Area
91766,40140,Metropolitan Statistical Area
91767,31100,Metropolitan Statistical Area
91768,31100,Metropolitan Statistical Area
91769,31100,Metropolitan Statistical Area
91770,31100,Metropolitan Statistical Area
91771,31100,Metropolitan Statistical Area
91772,31100,Metropolitan Statistical Area
91773,31100,Metropolitan Statistical Area
91775,31100,Metropolitan Statistical Area
91776,31100,Metropolitan Statistical Area
91778,31100,Metropolitan Statistical Area
91780,31100,Metropolitan Statistical Area
91784,40140,Metropolitan Statistical Area
91785,40140,Metropolitan Statistical Area
91786,40140,Metropolitan Statistical Area
91788,31100,Metropolitan Statistical Area
91789,31100,Metropolitan Statistical Area
91790,31100,Metropolitan Statistical Area
91791,31100,Metropolitan Statistical Area
91792,31100,Metropolitan Statistical Area
91792,40140,Metropolitan Statistical Area
91793,31100,Metropolitan Statistical Area
91795,31100,Metropolitan Statistical Area
91798,40140,Metropolitan Statistical Area
91801,31100,Metropolitan Statistical Area
91802,31100,Metropolitan Statistical Area
91803,31100,Metropolitan Statistical Area
08701,35620,Metropolitan Statistical Area
08720,35620,Metropolitan Statistical Area
08721,35620,Metropolitan Statistical Area
08722,35620,Metropolitan Statistical Area
08723,35620,Metropolitan Statistical Area
08724,35620,Metropolitan Statistical Area
08730,35620,Metropolitan Statistical Area
08731,35620,Metropolitan Statistical Area
08732,35620,Metropolitan Statistical Area
08733,35620,Metropolitan Statistical Area
08734,35620,Metropolitan Statistical Area
08735,35620,Metropolitan Statistical Area
08736,35620,Metropolitan Statistical Area
08738,35620,Metropolitan Statistical Area
08739,35620,Metropolitan Statistical Area
08740,35620,Metropolitan Statistical Area
08741,35620,Metropolitan Statistical Area
08742,35620,Metropolitan Statistical Area
08750,35620,Metropolitan Statistical Area
08751,35620,Metropolitan Statistical Area
08752,35620,Metropolitan Statistical Area
08753,35620,Metropolitan Statistical Area
08754,35620,Metropolitan Statistical Area
08755,35620,Metropolitan Statistical Area
08756,35620,Metropolitan Statistical Area
08757,35620,Metropolitan Statistical Area
08758,35620,Metropolitan Statistical Area
08759,35620,Metropolitan Statistical Area
08759,37980,Metropolitan Statistical Area
19101,37980,Metropolitan Statistical Area
19102,37980,Metropolitan Statistical Area
19103,37980,Metropolitan Statistical Area
19104,37980,Metropolitan Statistical Area
19105,37980,Metropolitan Statistical Area
19106,37980,Metropolitan Statistical Area
19107,37980,Metropolitan Statistical Area
19108,37980,Metropolitan Statistical Area
19109,37980,Metropolitan Statistical Area
19110,37980,Metropolitan Statistical Area
19111,37980,Metropolitan Statistical Area
19112,37980,Metropolitan Statistical Area
19113,37980,Metropolitan Statistical Area
19114,37980,Metropolitan Statistical Area
19115,37980,Metropolitan Statistical Area
19116,37980,Metropolitan Statistical Area
19118,37980,Metropolitan Statistical Area
19119,37980,Metropolitan Statistical Area
19120,37980,Metropolitan Statistical Area
19121,37980,Metropolitan Statistical Area
19122,37980,Metropolitan Statistical Area
19123,37980,Metropolitan Statistical Area
19124,37980,Metropolitan Statistical Area
19125,37980,Metropolitan Statistical Area
19126,37980,Metropolitan Statistical Area
19127,37980,Metropolitan Statistical Area
19128,37980,Metropolitan Statistical Area
19129,37980,Metropolitan Statistical Area
19130,37980,Metropolitan Statistical Area
19131,37980,Metropolitan Statistical Area
19132,37980,Metropolitan Statistical Area
19133,37980,Metropolitan Statistical Area
19134,37980,Metropolitan Statistical Area
19135,37980,Metropolitan Statistical Area
19136,37980,Metropolitan Statistical Area
19137,37980,Metropolitan Statistical Area
19138,37980,Metropolitan Statistical Area
19139,37980,Metropolitan Statistical Area
19140,37980,Metropolitan Statistical Area
19141,37980,Metropolitan Statistical Area
19142,37980,Metropolitan Statistical Area
19143,37980,Metropolitan Statistical Area
19144,37980,Metropolitan Statistical Area
19145,37980,Metropolitan Statistical Area
19146,37980,Metropolitan Statistical Area
19147,37980,Metropolitan Statistical Area
19148,37980,Metropolitan Statistical Area
19149,37980,Metropolitan Statistical Area
19150,37980,Metropolitan Statistical Area
19151,37980,Metropolitan Statistical Area
19152,37980,Metropolitan Statistical Area
19153,37980,Metropolitan Statistical Area
19154,37980,Metropolitan Statistical Area
19155,37980,Metropolitan Statistical Area
19160,37980,Metropolitan Statistical Area
19161,37980,Metropolitan Statistical Area
19162,37980,Metropolitan Statistical Area
19170,37980,Metropolitan Statistical Area
19171,37980,Metropolitan Statistical Area
19172,37980,Metropolitan Statistical Area
19173,37980,Metropolitan Statistical Area
19175,37980,Metropolitan Statistical Area
19176,37980,Metropolitan Statistical Area
19177,37980,Metropolitan Statistical Area
19178,37980,Metropolitan Statistical Area
19181,37980,Metropolitan Statistical Area
19182,37980,Metropolitan Statistical Area
19184,37980,Metropolitan Statistical Area
19185,37980,Metropolitan Statistical Area
19187,37980,Metropolitan Statistical Area
19188,37980,Metropolitan Statistical Area
19191,37980,Metropolitan Statistical Area
19192,37980,Metropolitan Statistical Area
19193,37980,Metropolitan Statistical Area
19195,37980,Metropolitan Statistical Area
19196,37980,Metropolitan Statistical Area
19197,37980,Metropolitan Statistical Area
29501,22500,Metropolitan Statistical Area
29502,22500,Metropolitan Statistical Area
29503,22500,Metropolitan Statistical Area
29504,22500,Metropolitan Statistical Area
29505,22500,Metropolitan Statistical Area
29506,22500,Metropolitan Statistical Area
29510,23860,Micropolitan Statistical Area
29510,22500,Metropolitan Statistical Area
29510,,
29511,34820,Metropolitan Statistical Area
29512,13500,Micropolitan Statistical Area
29516,13500,Micropolitan Statistical Area
29518,,
29519,,
29520,,
29525,13500,Micropolitan Statistical Area
29525,19900,Micropolitan Statistical Area
29526,34820,Metropolitan Statistical Area
29526,23860,Micropolitan Statistical Area
29527,34820,Metropolitan Statistical Area
29528,34820,Metropolitan Statistical Area
29530,22500,Metropolitan Statistical Area
29532,22500,Metropolitan Statistical Area
29536,19900,Micropolitan Statistical Area
29536,34820,Metropolitan Statistical Area
29540,22500,Metropolitan Statistical Area
29541,22500,Metropolitan Statistical Area
29543,19900,Micropolitan Statistical Area
29544,34820,Metropolitan Statistical Area
29545,34820,Metropolitan Statistical Area
29546,,
29547,19900,Micropolitan Statistical Area
29550,,
29550,22500,Metropolitan Statistical Area
29551,22500,Metropolitan Statistical Area
29554,,
29554,23860,Micropolitan Statistical Area
29554,22500,Metropolitan Statistical Area
29555,22500,Metropolitan Statistical Area
29555,,
29556,,
29560,22500,Metropolitan Statistical Area
29560,,
29563,19900,Micropolitan Statistical Area
29564,,
29565,19900,Micropolitan Statistical Area
29565,13500,Micropolitan Statistical Area
29565,,
29566,34820,Metropolitan Statistical Area
29567,19900,Micropolitan Statistical Area
29568,34820,Metropolitan Statistical Area
29569,34820,Metropolitan Statistical Area
29570,13500,Micropolitan Statistical Area
29571,,
29571,19900,Micropolitan Statistical Area
29572,34820,Metropolitan Statistical Area
29573,19900,Micropolitan Statistical Area
29574,,
29574,19900,Micropolitan Statistical Area
29575,34820,Metropolitan Statistical Area
29575,23860,Micropolitan Statistical Area
29576,23860,Micropolitan Statistical Area
29576,34820,Metropolitan Statistical Area
29577,34820,Metropolitan Statistical Area
29578,34820,Metropolitan Statistical Area
29579,34820,Metropolitan Statistical Area
29580,,
29581,34820,Metropolitan Statistical Area
29581,,
29581,19900,Micropolitan Statistical Area
29582,34820,Metropolitan Statistical Area
29583,22500,Metropolitan Statistical Area
29584,,
29585,23860,Micropolitan Statistical Area
29587,34820,Metropolitan Statistical Area
29588,34820,Metropolitan Statistical Area
29589,,
29590,,
29591,22500,Metropolitan Statistical Area
29592,,
29592,19900,Micropolitan Statistical Area
29593,22500,Metropolitan Statistical Area
29593,,
29594,13500,Micropolitan Statistical Area
29596,13500,Micropolitan Statistical Area
29597,34820,Metropolitan Statistical Area
29598,34820,Metropolitan Statistical Area
39901,12060,Metropolitan Statistical Area
50301,19780,Metropolitan Statistical Area
50302,19780,Metropolitan Statistical Area
50303,19780,Metropolitan Statistical Area
50304,19780,Metropolitan Statistical Area
50305,19780,Metropolitan Statistical Area
50306,19780,Metropolitan Statistical Area
50309,19780,Metropolitan Statistical Area
50310,19780,Metropolitan Statistical Area
50311,19780,Metropolitan Statistical Area
50312,19780,Metropolitan Statistical Area
50313,19780,Metropolitan Statistical Area
50314,19780,Metropolitan Statistical Area
50315,19780,Metropolitan Statistical Area
50316,19780,Metropolitan Statistical Area
50317,19780,Metropolitan Statistical Area
50318,19780,Metropolitan Statistical Area
50319,19780,Metropolitan Statistical Area
50320,19780,Metropolitan Statistical Area
50321,19780,Metropolitan Statistical Area
50322,19780,Metropolitan Statistical Area
50323,19780,Metropolitan Statistical Area
50325,19780,Metropolitan Statistical Area
50327,19780,Metropolitan Statistical Area
50328,19780,Metropolitan Statistical Area
50329,19780,Metropolitan Statistical Area
50330,19780,Metropolitan Statistical Area
50331,19780,Metropolitan Statistical Area
50332,19780,Metropolitan Statistical Area
50333,19780,Metropolitan Statistical Area
50334,19780,Metropolitan Statistical Area
50335,19780,Metropolitan Statistical Area
50336,19780,Metropolitan Statistical Area
50339,19780,Metropolitan Statistical Area
50340,19780,Metropolitan Statistical Area
50347,19780,Metropolitan Statistical Area
50359,19780,Metropolitan Statistical Area
50360,19780,Metropolitan Statistical Area
50361,19780,Metropolitan Statistical Area
50362,19780,Metropolitan Statistical Area
50363,19780,Metropolitan Statistical Area
50364,19780,Metropolitan Statistical Area
50367,19780,Metropolitan Statistical Area
50368,19780,Metropolitan Statistical Area
50369,19780,Metropolitan Statistical Area
50381,19780,Metropolitan Statistical Area
50391,19780,Metropolitan Statistical Area
50392,19780,Metropolitan Statistical Area
50393,19780,Metropolitan Statistical Area
50394,19780,Metropolitan Statistical Area
50395,19780,Metropolitan Statistical Area
50396,19780,Metropolitan Statistical Area
50397,19780,Metropolitan Statistical Area
50398,19780,Metropolitan Statistical Area
60701,16980,Metropolitan Statistical Area
60706,16980,Metropolitan Statistical Area
60707,16980,Metropolitan Statistical Area
60712,16980,Metropolitan Statistical Area
60714,16980,Metropolitan Statistical Area
71101,43340,Metropolitan Statistical Area
71102,43340,Metropolitan Statistical Area
71103,43340,Metropolitan Statistical Area
71104,43340,Metropolitan Statistical Area
71105,43340,Metropolitan Statistical Area
71106,43340,Metropolitan Statistical Area
71107,43340,Metropolitan Statistical Area
71108,43340,Metropolitan Statistical Area
71109,43340,Metropolitan Statistical Area
71110,43340,Metropolitan Statistical Area
71111,43340,Metropolitan Statistical Area
71112,43340,Metropolitan Statistical Area
71113,43340,Metropolitan Statistical Area
71115,43340,Metropolitan Statistical Area
71115,,
71118,43340,Metropolitan Statistical Area
71119,43340,Metropolitan Statistical Area
71120,43340,Metropolitan Statistical Area
71129,43340,Metropolitan Statistical Area
71130,43340,Metropolitan Statistical Area
71133,43340,Metropolitan Statistical Area
71134,43340,Metropolitan Statistical Area
71135,43340,Metropolitan Statistical Area
71136,43340,Metropolitan Statistical Area
71137,43340,Metropolitan Statistical Area
